Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve","Current multiplicative mixture adaptation Bank 1 from lambda adaptation","Current multiplicative mixture adaptation Bank 2 from lambda adaptation","Long-term adaptation Bank 1","Long-term adaptation Bank 2","Multiplicative mixture adaptation high load bank 1","Multiplicative mixture adaptation high load bank 2","Multiplicative mixture adaptation including long-term adaptation Bank 1","Multiplicative mixture adaptation including long-term adaptation Bank 2","NOx sensor system adaptation value","Number of completed NOX sensor system adaptations","Number of completed NOx sensor system adaptations","Mileage at last NOx sensor system adaptation"
877.726,0.00,1.03,0.00,0.00,0.00,1.16,1.16,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.727,0.00,1.03,0.00,0.00,0.00,1.16,1.16,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.727,0.00,1.03,0.00,0.00,0.00,1.16,1.16,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.728,0.00,1.03,0.00,0.00,0.00,1.16,1.16,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.728,0.00,1.03,0.00,0.00,0.00,1.23,1.16,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.729,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.729,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.730,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.730,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.731,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.731,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.732,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.732,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.733,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.733,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.733,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.733,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.734,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.734,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.734,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.735,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.735,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.735,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.735,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.736,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,23.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.736,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,23.30,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.736,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.737,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.737,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.737,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.738,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.738,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.738,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.738,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.739,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.739,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.739,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.740,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.740,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.740,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
877.740,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.045,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.046,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.046,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.047,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.047,0.00,1.03,0.00,0.00,0.00,1.23,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.048,0.00,1.03,0.00,0.00,0.00,1.20,1.23,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.048,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.049,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.049,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.050,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.050,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.051,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,4.90,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.051,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.052,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.052,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.052,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.053,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.053,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.054,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.054,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.055,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.055,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.056,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.056,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.057,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.057,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.057,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.00,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.058,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.058,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.059,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.060,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.060,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
882.061,0.00,1.03,0.00,0.00,0.00,1.20,1.20,1.00,1.00,-4.08,-4.08,3.73,5.00,701.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,19957.00,14825.00,26788.00,65535.00,24.00,24.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,0.00,0.00,0.00,709.00,0.00,0.00
