Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve","Current multiplicative mixture adaptation Bank 1 from lambda adaptation","Current multiplicative mixture adaptation Bank 2 from lambda adaptation","Long-term adaptation Bank 1","Long-term adaptation Bank 2","Multiplicative mixture adaptation high load bank 1","Multiplicative mixture adaptation high load bank 2","Multiplicative mixture adaptation including long-term adaptation Bank 1","Multiplicative mixture adaptation including long-term adaptation Bank 2","NOx sensor system adaptation value","Number of completed NOX sensor system adaptations","Number of completed NOx sensor system adaptations","Mileage at last NOx sensor system adaptation"
523.938,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.938,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.939,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,20.30,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.939,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.939,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.01,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.940,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.940,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.941,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.941,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.942,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.942,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.942,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,6.67,6.67,0.00,709.00,0.00,0.00
523.943,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,6.67,0.00,709.00,0.00,0.00
523.943,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
523.943,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
523.943,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
523.944,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
523.944,2203.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.157,1681.00,0.48,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.157,1681.00,0.23,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.157,1681.00,0.23,16.00,173.63,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.158,1681.00,0.23,16.00,86.81,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.158,1681.00,0.23,16.00,86.81,0.00,1.73,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.159,1681.00,0.23,16.00,86.81,0.00,1.79,1.73,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.159,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.160,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.160,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.161,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.161,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,1.87,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.162,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,3.37,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.162,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.163,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.163,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.163,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.164,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.164,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,-66.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.165,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,134.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.165,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,-111.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.166,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,247.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.166,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.167,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.167,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.167,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.168,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,19.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.168,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,19.50,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.169,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.169,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.170,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.170,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.171,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.171,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.172,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.172,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.173,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,2.63,2.63,0.00,709.00,0.00,0.00
528.173,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,2.63,0.00,709.00,0.00,0.00
528.173,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
528.174,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
528.174,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
528.174,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
528.174,1681.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.446,1329.00,0.23,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.447,1329.00,0.19,16.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.447,1329.00,0.19,8.00,86.81,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.448,1329.00,0.19,8.00,65.11,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.448,1329.00,0.19,8.00,65.11,0.00,1.79,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.448,1329.00,0.19,8.00,65.11,0.00,1.26,1.79,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.449,1329.00,0.19,8.00,65.11,0.00,1.26,1.26,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.449,1329.00,0.19,8.00,65.11,0.00,1.26,1.26,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.450,1329.00,0.19,8.00,65.11,0.00,1.26,1.26,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.450,1329.00,0.19,8.00,65.11,0.00,1.26,1.26,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.451,1329.00,0.19,8.00,65.11,0.00,1.26,1.26,1.00,1.00,-4.08,-4.08,3.73,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.451,1329.00,0.19,8.00,65.11,0.00,1.26,1.26,1.00,1.00,-4.08,-4.08,1.87,5.00,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
532.452,1329.00,0.19,8.00,65.11,0.00,1.26,1.26,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,57.00,-10.00,54.00,16.00,19958.00,14827.00,26933.00,65535.00,20.00,20.30,0.00,5.05,0.00,0.00,0.00,0.00,-4.08,-4.08,9.80,9.80,0.00,709.00,0.00,0.00
